,wavelength_micron,orientation_av_emissivity_bulk
5750,0.2643134878186541,0.00617941336299008
5751,0.26433202311777143,0.006179392677190846
5752,0.26435056101669063,0.006179372007963797
5753,0.2643691015159596,0.006179351355307986
5754,0.264387644616125,0.006179330719222603
5755,0.26440619031773427,0.006179310099706759
5756,0.2644247386213348,0.0061792894967596535
5757,0.26444328952747426,0.006179268910380375
5758,0.2644618430367005,0.006179248340568018
5759,0.2644803991495614,0.00617922778732185
5760,0.264498957866605,0.006179207250640936
5761,0.2645175191883796,0.00617918673052443
5762,0.2645360831154337,0.00617916622697148
5763,0.2645546496483157,0.0061791457399812295
5764,0.26457321878757445,0.0061791252695528286
5765,0.2645917905337587,0.006179104815685432
5766,0.2646103648874175,0.006179084378378142
5767,0.2646289418490997,0.006179063957630168
5768,0.2646475214193553,0.006179043553440622
5769,0.26466610359873344,0.006179023165808642
5770,0.26468468838778375,0.0061790027947334104
5771,0.26470327578705616,0.006178982440214045
5772,0.2647218657971003,0.006178962102249689
5773,0.2647404584184665,0.006178941780839487
5774,0.26475905365170505,0.006178921475982667
5775,0.2647776514973662,0.006178901187678287
5776,0.26479625195600065,0.006178880915925575
5777,0.26481485502815905,0.006178860660723588
5778,0.2648334607143923,0.006178840422071534
5779,0.2648520690152513,0.006178820199968588
5780,0.26487067993128743,0.006178799994413863
5781,0.2648892934630515,0.006178779805406545
5782,0.2649079096110959,0.006178759632945721
5783,0.26492652837597175,0.0061787394770306155
5784,0.26494514975823097,0.0061787193376603745
5785,0.2649637737584254,0.006178699214834119
5786,0.26498240037710724,0.00617867910855103
5787,0.26500102961482874,0.006178659018810271
5788,0.26501966147214234,0.006178638945610949
5789,0.2650382959496006,0.006178618888952236
5790,0.2650569330477562,0.006178598848833382
5791,0.26507557276716215,0.0061785788252534226
5792,0.26509421510837133,0.006178558818211525
5793,0.2651128600719371,0.00617853882770697
5794,0.2651315076584128,0.006178518853738797
5795,0.26515015786835183,0.006178498896306187
5796,0.2651688107023076,0.006178478955408323
5797,0.26518746616083455,0.0061784590310443544
5798,0.2652061242444864,0.006178439123213451
5799,0.2652247849538173,0.006178419231914761
5800,0.26524344828938146,0.006178399357147442
5801,0.26526211425173335,0.006178379498910715
5802,0.2652807828414276,0.00617835965720363
5803,0.26529945405901895,0.006178339832025421
5804,0.2653181279050623,0.006178320023375311
5805,0.2653368043801127,0.0061783002312523275
5806,0.2653554834847255,0.006178280455655759
5807,0.265374165219456,0.0061782606965846525
5808,0.2653928495848597,0.006178240954038304
5809,0.26541153658149236,0.0061782212280157645
5810,0.26543022620990986,0.006178201518516271
